episodeId,personId,characterId,roleName,sourceUrl
episode-081,person-356,character-176,Nancy Wheeler,https://www.tvmaze.com/shows/2993/stranger-things
episode-082,person-352,character-172,Joyce Byers,https://www.tvmaze.com/shows/2993/stranger-things
episode-082,person-353,character-173,Lucas Sinclair,https://www.tvmaze.com/shows/2993/stranger-things
episode-082,person-354,character-174,Mike Wheeler,https://www.tvmaze.com/shows/2993/stranger-things
episode-082,person-355,character-175,Dustin Henderson,https://www.tvmaze.com/shows/2993/stranger-things
episode-082,person-356,character-176,Nancy Wheeler,https://www.tvmaze.com/shows/2993/stranger-things
episode-083,person-352,character-172,Joyce Byers,https://www.tvmaze.com/shows/2993/stranger-things
episode-083,person-353,character-173,Lucas Sinclair,https://www.tvmaze.com/shows/2993/stranger-things
episode-083,person-354,character-174,Mike Wheeler,https://www.tvmaze.com/shows/2993/stranger-things
episode-083,person-355,character-175,Dustin Henderson,https://www.tvmaze.com/shows/2993/stranger-things
episode-083,person-356,character-176,Nancy Wheeler,https://www.tvmaze.com/shows/2993/stranger-things
episode-084,person-352,character-172,Joyce Byers,https://www.tvmaze.com/shows/2993/stranger-things
episode-084,person-353,character-173,Lucas Sinclair,https://www.tvmaze.com/shows/2993/stranger-things
episode-084,person-354,character-174,Mike Wheeler,https://www.tvmaze.com/shows/2993/stranger-things
episode-084,person-355,character-175,Dustin Henderson,https://www.tvmaze.com/shows/2993/stranger-things
episode-084,person-356,character-176,Nancy Wheeler,https://www.tvmaze.com/shows/2993/stranger-things
episode-085,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-085,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-085,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-085,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-085,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-086,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-086,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-086,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-086,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-086,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-087,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-087,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-087,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-087,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-087,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-088,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-088,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-088,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-088,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-088,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-089,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-089,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-089,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-089,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-089,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-090,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-090,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-090,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-090,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-090,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-091,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-091,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-091,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-091,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-091,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-092,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-092,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-092,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-092,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-092,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-093,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-093,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-093,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-093,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-093,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-094,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-094,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-094,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-094,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-094,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-095,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-095,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-095,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-095,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-095,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-096,person-364,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-096,person-365,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-096,person-366,character-177,Queen Elizabeth II,https://www.tvmaze.com/shows/3594/the-crown
episode-096,person-367,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-096,person-368,character-178,"Prince Philip, Duke of Edinburgh",https://www.tvmaze.com/shows/3594/the-crown
episode-097,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-097,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-097,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-097,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-097,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-098,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-098,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-098,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-098,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-098,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-099,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-099,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-099,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-099,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-099,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-100,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-100,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-100,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-100,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-100,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-101,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-101,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-101,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-101,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-101,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-102,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-102,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-102,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-102,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-102,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-103,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-103,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-103,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-103,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-103,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-104,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-104,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-104,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-104,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-104,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-105,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-105,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-105,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-105,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-105,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-106,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-106,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-106,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-106,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-106,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-107,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-107,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-107,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-107,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-107,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-108,person-374,character-179,Jimmy McGill,https://www.tvmaze.com/shows/618/better-call-saul
episode-108,person-375,character-180,"Michael ""Mike"" Ehrmantraut",https://www.tvmaze.com/shows/618/better-call-saul
episode-108,person-376,character-181,Kim Wexler,https://www.tvmaze.com/shows/618/better-call-saul
episode-108,person-377,character-182,Howard Hamlin,https://www.tvmaze.com/shows/618/better-call-saul
episode-108,person-378,character-183,"Ignacio ""Nacho"" Varga",https://www.tvmaze.com/shows/618/better-call-saul
episode-109,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-109,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-109,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-109,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-109,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-110,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-110,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-110,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-110,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-110,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-111,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-111,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-111,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-111,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-111,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-112,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-112,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-112,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-112,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-112,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-113,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-113,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-113,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-113,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-113,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-114,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-114,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-114,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-114,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-114,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-115,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-115,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-115,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-115,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-115,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-116,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-116,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-116,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-116,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-116,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-117,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-117,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-117,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-117,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-117,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-118,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-118,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-118,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-118,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-118,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-119,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-119,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-119,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-119,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-119,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
episode-120,person-388,character-184,Dr. Jack Shephard,https://www.tvmaze.com/shows/123/lost
episode-120,person-231,character-185,"Katherine ""Kate"" Austen",https://www.tvmaze.com/shows/123/lost
episode-120,person-389,character-186,"Hugo ""Hurley"" Reyes",https://www.tvmaze.com/shows/123/lost
episode-120,person-390,character-187,"James ""Sawyer"" Ford",https://www.tvmaze.com/shows/123/lost
episode-120,person-391,character-188,John Locke,https://www.tvmaze.com/shows/123/lost
